size,model,runtime
266.6,Pegasos QSVC,154.80426788330078
533.2,Pegasos QSVC,160.08228611946106
799.8000000000001,Pegasos QSVC,191.07595896720886
1066.4,Pegasos QSVC,143.0855507850647
1333.0,Pegasos QSVC,166.28116703033447
1599.6,Pegasos QSVC,199.33736324310303
1866.2000000000003,Pegasos QSVC,155.84633541107178
2132.8,Pegasos QSVC,233.26633405685425
2399.4,Pegasos QSVC,188.98620557785034
2666.0,Pegasos QSVC,186.93359518051147
