feature_map_type,train_score,val_score,f1_val,f1_train,prec_train,prec_val,recall_train,recall_val,Quantum Kernel,Training time,Model,tau,C
Pauli,0.5145161290322581,0.46794871794871795,0.435374149659864,0.5024793388429751,0.5152542372881356,0.463768115942029,0.49032258064516127,0.41025641025641024,Yes,3.8357818126678467,PEGASOS,20,200
