feature_map_type,train_score,val_score,f1_val,f1_train,prec_train,prec_val,recall_train,recall_val,Quantum Kernel,Training time,Model,tau,C
Pauli,0.535483870967742,0.5,0.0,0.1325301204819277,1.0,0.0,0.07096774193548387,0.0,Yes,299.7785153388977,PEGASOS,200,500
