f1_test,f1_train,prec_train,prec_test,recall_train,recall_test,model,elapsed
0.6000000000000001,0.9643705463182898,0.9759615384615384,0.49411764705882355,0.9530516431924883,0.7636363636363637,QSVC,10798.149188995361
