feature_map_type,optimizer,train_score,val_score,recall_score,f1_score,precision_score,objective_vals,Ansatz,Training time,Model,Max Iter,reps
Pauli,cobyla,0.614516129032258,0.5961538461538461,0.48717948717948717,0.5467625899280575,0.6229508196721312,"[0.9989791824387765, 1.000528320252484, 0.9978396903572571, 1.0013942413601686, 0.9984925631703099, 0.9994937857372082, 1.0002748197365183, 0.999626125626718, 1.0012304478325291, 0.9988788487346472, 0.9981655230844547, 0.9944296899339359, 0.9960214887083302, 0.9953061040053474, 0.9958426440266358, 0.9984152071230404, 1.0003008848682897, 0.9949164328879597, 0.9944296899339357, 0.9944296899339354, 0.9944296899339357, 0.9944296899339357, 0.9944296899339357, 0.9944296899339354, 0.9944296899339354, 0.9944296899339354, 0.9944296899339354, 0.9944296899339354, 0.9944296899339354, 0.9944296899339354, 0.9944296899339354, 0.9944296899339354, 0.9944296899339354, 0.9915423497525888, 0.9912696354199102, 0.9918667662258013, 0.9964118258253092, 0.9910763535353048, 0.9979317959836757, 0.9946951412636076, 0.9899280450930964, 0.9902165140959783, 0.9891269200452337, 0.9887741034324358, 0.9953764689750055, 0.9901514914608496, 0.9917047698075708, 0.9884404906318467, 0.9983914206191105, 0.9972458881375877, 0.9918287106582051, 0.9884404906318456, 0.9854095514772978, 0.985409551477297, 0.9843273624643053, 0.9843273624643053, 0.9832151595776092, 0.9832151595776094, 0.9821598376896801, 0.9821598376896795, 0.9813672581039917, 0.9813672581039914, 0.9813432634681017, 0.9813432634681017, 0.9834492100937151, 0.9813432634681021, 0.987851017696431, 0.9844187058013376, 0.9914819110058114, 0.9811954029816603, 0.9833991163891204, 0.9827976106259539, 0.9860742439655034, 0.982368234102182, 0.9865691877987817, 0.9839192169629961, 0.9882318506368855, 0.9807161699665907, 0.98770443055693, 0.9732758021212894, 0.9803557871320147, 0.978751449647402, 0.9756234657647513, 0.9767913198210667, 0.9836007373282204, 0.9757297462060897, 0.9775592349792809, 0.9732758021212888, 0.9731614932764976, 0.9731614932764967, 0.9709163742063895, 0.9709163742063881, 0.9708199511037264, 0.9708199511037273, 0.9713493258068319, 0.9708199511037283, 0.9715962225805825, 0.9708199511037275, 0.9720345804590351, 0.9705069764671995, 0.9801123507914473, 0.9712252458272758, 0.9792443162512805, 0.9703067838222945, 0.9857052742478297, 0.9703067838222954, 0.9825818884524438, 0.9703067838222948, 0.9777513211969462, 0.9744574268185532, 0.9772848043086456, 0.9728485762549475, 0.9759526486966302, 0.9720464604523115, 0.9805974946117137, 0.9726572264892044, 0.9861661277432477, 0.9748453163155516, 0.9823037082530943, 0.9719416245732695, 0.9795853195267901, 0.9703035828502546, 0.9802184747012194, 0.970303582850253, 0.974875514059381, 0.9700447871405112, 0.9769098032997658, 0.9741922434573075, 0.9760572919405509, 0.972890512736618, 0.9700447871405132, 0.9732865236075988, 0.9699437067326735, 0.975666851739704, 0.9699437067326724, 0.9701725111552191, 0.9701424606195583, 0.9734485918140707, 0.9700513193286225, 0.970695782213922, 0.9700950555462617, 0.9719408833191191, 0.9700802026379794, 0.9716175007458472, 0.969768723474104, 0.9684304353888528, 0.9683332095728019, 0.9676929473891794, 0.9684092741281448, 0.967977597536602, 0.9679141479230227, 0.9722924515937217, 0.9676835118173369, 0.9702578695921448, 0.9670976512203405, 0.9678845391521357, 0.9671666144273635, 0.968933355498104, 0.9672348560371945, 0.9694556198100663, 0.9670976512203399, 0.9682449000540871, 0.9677058411618811, 0.9704009907567201, 0.9673230305249252, 0.9707586028408587, 0.968646264571357, 0.9690404842670922, 0.9668440377691951, 0.9710552232736709, 0.9691550668816721, 0.9682363023183043, 0.9677133855242309, 0.9687294149724923, 0.9673568512803828, 0.9686425477565297, 0.9669348834033055, 0.9678451742081009, 0.9668459639839118, 0.9730249046945533, 0.9678143517096298, 0.9668440377691943, 0.9667270663043078, 0.9666766905149189, 0.9665115405453926, 0.9664516161180235, 0.9663409714094757, 0.9663965926621054, 0.9659023870882, 0.9661428330392327, 0.9657860331366681, 0.9660824542489516, 0.9666651099652276, 0.9657299516325987, 0.9658172407883688, 0.9660154924252922, 0.9647973374085529, 0.9652975669115474, 0.9662565593447975, 0.9648603153567713, 0.9647884944755934, 0.9651231505566787, 0.9642949612746039, 0.964237902564916, 0.9645024232870262, 0.9642413159889576, 0.9653635066027002, 0.9643823537191507, 0.9650970425059359, 0.9642040149537284, 0.9646045582087462, 0.9642540606826379, 0.9648531992630586, 0.9642121232972507, 0.9648467613604271, 0.9642040149537284, 0.964584434573208, 0.964183782250754, 0.9647066803349768, 0.96422039301612, 0.9642960070259377, 0.9641873461555626, 0.9641985235999663, 0.9642636328139703, 0.9645474823303966, 0.9644242506897819, 0.9646654380052547, 0.9643568791876048, 0.9652128957620724, 0.9643013928195385, 0.964399560323432, 0.9642090068307869, 0.9650493735851287, 0.9642628129161076, 0.9642445629719658, 0.9643717003251252, 0.9643510122213365, 0.9641732431567583, 0.9642527417931055, 0.9643612276536478, 0.9642931536505807, 0.9642967568005758, 0.9642610572317775, 0.9639721512895705, 0.9639696568166269, 0.964325122556471, 0.964049852494185, 0.9640482059035091, 0.9640582016930158, 0.9637630428117635, 0.9637304796802145, 0.9636625233899868, 0.9636462175368186, 0.963700769664252, 0.9636850048857173, 0.9636483101942641, 0.9636630503245761, 0.9636666576767654, 0.9636691451733745, 0.9638628221621759, 0.9635380738431943, 0.9635916249275769, 0.9635916653351199, 0.9636500820936449, 0.9635286951925774, 0.9636880060568008, 0.9635279135895737, 0.9636945884411243, 0.9635013277478338, 0.9636329953960674, 0.9634933359979769, 0.9636660118417985, 0.9635468470771926, 0.9635719952925194, 0.963425843969595, 0.9636844644108614, 0.9634803838852553, 0.9636778417951559, 0.9635306036483866, 0.9634916711925515, 0.9634196043533353, 0.9635218012415739, 0.9634556792489797, 0.9636043867893088, 0.9634293313298885, 0.9636150325232554, 0.9634955296574774, 0.9636262501419995, 0.9634510911772645, 0.9633901365736407, 0.9633798582554629, 0.9635477635332828, 0.9634305381459392, 0.9633768445361954, 0.9633894398991845, 0.9633748521578575, 0.9634130194093924, 0.9634010432266608, 0.9633662618890152, 0.9633687850666319]",su2,5662.53892493248,VQC,300,1
