feature_map_type,optimizer,train_score,val_score,recall_score,f1_score,precision_score,objective_vals,Ansatz,Training time,Model,Max Iter
Pauli,cobyla,0.5741935483870968,0.5256410256410257,0.6666666666666666,0.5842696629213484,0.52,"[1.000965162575698, 0.9971265177808376, 1.0003811816993509, 0.998680766106766, 0.9968954146565744, 0.9968954146565743, 0.9968954146565743, 0.9968954146565744, 0.9968954146565743, 0.9953868638955583, 0.995847724807733, 0.9953868638955584, 0.9953868638955583, 0.9939759020694471, 0.9958751974892058, 0.9949402045991567, 0.9939452817065055, 0.9939452817065055, 0.9939452817065055, 0.9939452817065055, 0.9939452817065055, 0.9937915410227444, 0.9938695497041449, 0.9937915410227439, 0.9937915410227441, 0.9970047839440731, 0.9937915410227441, 0.9937915410227439, 0.9937915410227444, 0.9937915410227441, 0.9937915410227441, 0.9937915410227439, 0.9937915410227444, 0.9937915410227441, 0.9937915410227441, 0.9937915410227439, 0.9937915410227439, 0.9943138161966928, 0.9955005360047885, 0.9998751454810652, 0.9930989252764327, 0.9936872264098642, 0.9930989252764325, 0.9934508570535563, 0.9930989252764327, 0.9934541490152753, 0.9936413163976013, 0.9936740354006669, 0.9930989252764325, 0.9932895359168471, 0.9928120739562969, 0.9931283764775316, 0.9932450347306837, 0.9921549171614898, 0.9921720104913715, 0.9974482136828658, 0.9921549171614901, 1.004476436602432, 0.9921549171614898, 0.9940271132188673, 0.9921549171614901, 0.9930318448868762, 0.9921549171614896, 0.9921169271027364, 0.9920160892888811, 0.9920523753578273, 0.9920549595926196, 1.0023632579892243, 0.9923648190805895, 0.9937283694928336, 0.9922631827764129, 1.002756374849026, 0.9942381881673317, 0.9919814497815325, 0.9922563916237468, 0.9919868872902556, 0.9921917989923563, 0.9919796272902538, 0.9921160721867497, 0.9919796272902536, 0.9919863933016757, 0.9919796272902534, 0.9919889840830647, 0.9919796272902536, 0.9919939728794038, 0.9919796272902534, 0.9920061716712882, 0.9919796272902532, 0.9920571067867926, 0.992049362110746, 0.9922946171601781, 0.9919796272902534, 0.9921285298524477, 0.9924243634393347, 0.9919179771939047, 0.9919139563851777, 0.9921778835010123, 0.9919139563851781, 0.9933012585922557, 0.9919139563851768, 0.994065288792803, 0.9919139563851775, 0.9924491420211208, 0.9919268163164372, 0.9948744947558786, 0.9919042513467391, 0.9925640880726317, 0.99186526009775, 0.9922704104693207, 0.9920069264981453, 0.991670619915158, 0.9915386554726693, 0.9917011556693887, 0.9916521062147738, 0.9917651802853742, 0.991540540219781, 0.9917165343161833, 0.9915514374397558, 0.9916126143716834, 0.9915422412190175, 0.9919648865842855, 0.9915316858414701, 0.9915477278682862, 0.9915224565621344, 0.9915759339320014, 0.9915387264361045, 0.991728493144955, 0.9915224565621344, 0.9943110378360166, 0.9915312251885395, 0.9938156596611656, 0.9915224565621328, 0.9933360869587047, 0.9915224565621341, 0.9920747584646649, 0.9915224565621339, 0.9917766288363209, 0.9915224565621338, 0.992430469927556, 0.9916687021340225, 0.9916333917782725, 0.9916641832489481, 0.9915224565621333, 0.9916312376412358, 0.991446191696255, 0.9914690404888076, 0.991439451014133, 0.9914528408468769, 0.9914396471755325, 0.9914209933962539, 0.9914097327241844, 0.9915701096461574, 0.9914148706933514, 0.9914763519661365, 0.9913987071785163, 0.9915133385756187, 0.9914290507683274, 0.9917764114748737, 0.9914106757346467, 0.991616348441723, 0.9913979406769206, 0.9914397571746155, 0.991418481733477, 0.9915878555059725, 0.9914107806395457, 0.9914565335803796, 0.9914007010838224, 0.9914311990769271, 0.9914002118315675, 0.9914999037257964, 0.991399861226047, 0.9915515923426552, 0.9914323464705704, 0.9912902896818904, 0.9912871973991492, 0.9913279789121603, 0.9912825132476116, 0.9912941632370216, 0.9912796407152782, 0.9912799847387056, 0.9912796407152791, 0.9912875174749659, 0.9912768065642148, 0.9912913973266962, 0.9912666271973861, 0.9913825750499277, 0.9915269354309362, 0.9912770877612876, 0.9912635211017632, 0.9912975540077648, 0.9912617651207485, 0.9912490566709481, 0.991199423034582, 0.9909634926921056, 0.9911103896806911, 0.9909574152276753, 0.9909473636258064, 0.9909411350755103, 0.9909632057962637, 0.9909276527768794, 0.9909390639865735, 0.9909170706885517, 0.9909585342760772, 0.9909355988338308, 0.9909276620458287, 0.9909224966403465, 0.9909267539744383, 0.9909392254866805, 0.9909774501517188, 0.9909180907656583, 0.9908841758181156, 0.9908820976888482, 0.990892691834655, 0.9908797481710724, 0.9907906530143533, 0.9908746385933845, 0.990799582970527, 0.9908545654848139, 0.9908181856947408, 0.9906785861710367, 0.9906764085504828, 0.9907216092635828, 0.9906729099150583, 0.9906846377210161, 0.9906729099150609, 0.9907381227050469, 0.9906794829021474, 0.9906835214747495, 0.9907198571659585, 0.9906656312316984, 0.9906776403141835, 0.9905314039191859, 0.9904801512140393, 0.9904294254746596, 0.9904165322064927, 0.990401852047963, 0.9904378886312686, 0.9903172692148672, 0.9902991672332038, 0.9902956129041708, 0.9902301605705007, 0.9902116342994077, 0.9901990810576918, 0.9902092923328437, 0.9901485296961169, 0.9901420389927411, 0.990123164748356, 0.9901645991949731, 0.9900890871494752, 0.990089546002987, 0.9901007079971895, 0.9901181444575706, 0.9899743879196394, 0.9898918569925215, 0.9897747717473137, 0.9897953841088638, 0.9897624748162575, 0.9896030015165571, 0.9894665787452865, 0.9894482868573358, 0.9894341401958242, 0.9894453514376593, 0.9894541565720341, 0.98944210471671, 0.9894341401958326, 0.9894489703993496, 0.9894481917157255, 0.9895598155494129, 0.9894488656092177, 0.9894958956113321, 0.9894930611661853, 0.9893859618548552, 0.9892277052151873, 0.9891581946721777, 0.9891791072603364, 0.9891565110955012, 0.9891663725534433, 0.989177361354295, 0.9891391466780555, 0.9891031028777144, 0.98915427396773, 0.9891201828767503, 0.9891074364076973, 0.989121734694556, 0.9891019806310815, 0.9891663219190322, 0.9891031372615466, 0.9890801063926895, 0.9890803759380674, 0.9890898282801128, 0.989076697672558, 0.9891831243449355, 0.989118406111401, 0.9890309193774443, 0.9890269810955902, 0.9889909391718743, 0.9890058495294628, 0.9890536553986742, 0.9889936409965091, 0.9889350896150418]",n_local,4427.670900344849,VQC,300
