size,model,runtime
157.8,Pegasos QSVC,42.66394090652466
315.6,Pegasos QSVC,50.91049098968506
473.4000000000001,Pegasos QSVC,40.95414400100708
631.2,Pegasos QSVC,45.255518198013306
789.0,Pegasos QSVC,48.52131199836731
946.8,Pegasos QSVC,39.31286883354187
1104.6000000000001,Pegasos QSVC,42.333483934402466
1262.4,Pegasos QSVC,39.32800579071045
1420.2,Pegasos QSVC,53.55950427055359
1578.0,Pegasos QSVC,39.02397394180298
