feature_map_type,train_score,val_score,f1_val,f1_train,prec_train,prec_val,recall_train,recall_val,Quantum Kernel,Training time,Model,tau,C
Pauli,0.5048387096774194,0.5,0.6666666666666666,0.6688241639697952,0.5024311183144247,0.5,1.0,1.0,Yes,0.9600033760070801,PEGASOS,10,10
