feature_map_type,train_score,val_score,f1_val,f1_train,prec_train,prec_val,recall_train,recall_val,Quantum Kernel,Training time,Model,tau,C
Pauli,0.5129032258064516,0.5,0.0,0.05625,0.9,0.0,0.02903225806451613,0.0,Yes,85.3434567451477,PEGASOS,100,100
