feature_map_type,train_score,val_score,f1_val,f1_train,prec_train,prec_val,recall_train,recall_val,Quantum Kernel,Training time,Model,tau,C
Pauli,0.5887096774193549,0.5448717948717948,0.6787330316742082,0.6996466431095405,0.5510204081632653,0.5244755244755245,0.9580645161290322,0.9615384615384616,Yes,335.926570892334,PEGASOS,200,100
