size,model,runtime
604.7,Pegasos QSVC,195.96266555786133
1209.4,Pegasos QSVC,197.8760061264038
1814.1000000000004,Pegasos QSVC,203.06630086898804
2418.8,Pegasos QSVC,164.1391098499298
3023.5,Pegasos QSVC,177.30155062675476
3628.2,Pegasos QSVC,192.3452489376068
4232.900000000001,Pegasos QSVC,198.55987668037415
4837.6,Pegasos QSVC,185.02748608589172
5442.3,Pegasos QSVC,188.49447226524353
6047.0,Pegasos QSVC,174.13468027114868
