f1_train,f1_test,prec_train,prec_test,recall_train,recall_test,elapsed,feature_map_type,optimizer,objective_vals,Ansatz,Training time,Model,Max Iter,reps
0.8005181347150259,0.739946380697051,0.8185430463576159,0.7263157894736842,0.7832699619771863,0.7540983606557377,9807.24736905098,Pauli,spsa,"[1.0170239431083563, 0.9860271207983549, 1.0831178727061403, 0.9304744672817233, 1.0316136420076387, 1.0298394085309817, 0.9949649653841025, 1.0166798541613078, 0.9892649293295712, 0.9815055831652294, 0.9886396139757384, 1.0661607090568044, 1.0292222788458931, 1.0007234461958023, 0.9581910057730235, 1.0249368871351774, 0.968261712320433, 1.0962591460754962, 1.058048574456715, 0.9058642841439254, 0.9630619398185134, 1.0607509025890365, 1.0481028302355675, 0.9441231561702651, 1.043014495872849, 1.0068113289469098, 0.9936123707929666, 1.0323406797728392, 1.0420657443611434, 0.9824124676417733, 1.1249024404189707, 0.9301770641461944, 1.0033716195535018, 1.0385584775601997, 1.0229799910092559, 0.9815132259038266, 1.0644284805499606, 0.9876170821251221, 1.0074754116874398, 1.0380724486429653, 1.1090817745421144, 0.9130065607674988, 0.9681145865438872, 1.0226066904185602, 0.957376979787413, 1.0710204755097814, 0.962506900126628, 1.0707538118232425, 1.0738807021906247, 0.9793078330976084, 0.9383720288403117, 1.0402062640267045, 0.9951134217745752, 0.9402706318931338, 0.9342942805802211, 0.9893840485733665, 0.9406381220734981, 1.0855630790491173, 1.1003103539635843, 1.099185601308634, 1.1504709371726536, 1.0796849937243096, 1.0838805687028448, 1.0726507561577332, 1.0266781596818586, 1.0759931946216992, 1.0080665040098822, 1.0724750170578072, 1.0144851340714094, 0.9930864127696718, 0.9874491651245969, 0.9960346809163042, 1.0301526178562437, 0.972944265151214, 0.9407001853556447, 0.9971780646358469, 0.9091024357149433, 0.9921455489997174, 0.9331454541534016, 0.9188735301975679, 0.9200968485238795, 0.9212830476461586, 0.9461281344960463, 0.8779806267273554, 0.9187443720796237, 0.8877379867175229, 0.9214080374080974, 0.85975990897359, 0.8921302600850146, 0.8686921532049859, 0.8508999457114105, 0.9121904539734303, 0.8604809869087026, 0.8493167965263493, 0.8610405199255816, 0.8807838391289176, 0.8636686519084621, 0.8426862122823597, 0.8768320699213498, 0.8420624750299507, 0.8669069629414562, 0.8457523731540496, 0.8370552696585618, 0.8726893555508692, 0.8352273522782799, 0.8658387570992048, 0.8403115933621879, 0.857746339690138, 0.848988177367439, 0.8580749494533174, 0.8870002957867161, 0.8421454950524925, 0.8363885759355669, 0.8597980842736732, 0.8609551321614246, 0.8379355012345272, 0.8368767822141832, 0.831446790082978, 0.8208685264240535, 0.871787444234238, 0.8270254939543626, 0.840196581785135, 0.8427327125595844, 0.8234274899793388, 0.8248799363927765, 0.8352200122095205, 0.835977693464931, 0.8235212133605736, 0.819225097194849, 0.8282320065629566, 0.8246791076641167, 0.8339343772677326, 0.8455591519449355, 0.8206935054228093, 0.830495934253747, 0.8319584244056135, 0.8265008443077149, 0.8282785700553056, 0.8265110381934566, 0.8471909521759284, 0.8309538887470275, 0.8351636893371995, 0.8402206686562103, 0.8310952372303341, 0.8363044632136653, 0.816846648573244, 0.8347659031609068, 0.82037926334594, 0.833158691417919, 0.8167262779857993, 0.8206788768599442, 0.8186473074264505, 0.8248118515814382, 0.8233340856162266, 0.8251428227642743, 0.8150729152644205, 0.825849234792516, 0.8281851703624412, 0.8324001880256552, 0.8315070847399793, 0.8178662694101018, 0.811505852576484, 0.8160478151249224, 0.8177439544243499, 0.8206023207502132, 0.8254070548368772, 0.8258758254337023, 0.8222045042755022, 0.828872758074899, 0.8217600781492638, 0.8139932209111037, 0.8276101064913446, 0.8355806474685197, 0.823031062195289, 0.8213613646630894, 0.8436661738723087, 0.8210565759775389, 0.8349313465486506, 0.8323609329847426, 0.8158182671316403, 0.8157052904406128, 0.8151813744136845, 0.8060721063669195, 0.818399272519527, 0.8209625198165303, 0.8231286352162479, 0.8411338133588447, 0.8234257989595438, 0.819960565861193, 0.8181601465822563, 0.8176104891444206, 0.8187314337564432, 0.8206039337709591, 0.826606600493612, 0.8173704858925452, 0.8237786963180632, 0.815570897553588, 0.8208741116671825, 0.8014247499898941, 0.8114547843947393, 0.8176036389457358, 0.8282815439578235, 0.8018375420028104, 0.8179817125770124, 0.8180920103136282, 0.8174912578646245, 0.8219767014113667, 0.8190978963674924, 0.8181635275378215, 0.8222763910475558, 0.8104626122371134, 0.8062315768291393, 0.8219436929919635, 0.8093315970151538, 0.8088803129677657, 0.8229315236727622, 0.8174897773475537, 0.8003982581613036, 0.8154426348752831, 0.8270219898033744, 0.8000256180302141, 0.8128348125559874, 0.8057342013152541, 0.8247425414602498, 0.8033087729497397, 0.8114205794942494, 0.8038565200560537, 0.8079014333875107, 0.797948231028216, 0.8223558670727151, 0.8281102779604667, 0.8032061951318313, 0.8092211984269014, 0.7979542137659836, 0.8124548021631368, 0.7975222585469163, 0.8238563815153489, 0.8200644257575745, 0.8100856063177524, 0.8102318369757285, 0.8012037818085788, 0.8093994080049198, 0.8061528859874627, 0.822795904832521, 0.795401963820839, 0.8168064754488504, 0.8241394482091311, 0.8095411212877389, 0.8117119303928524, 0.8016872282060286, 0.7998334158114356, 0.8022646426201476, 0.8028639160839006, 0.8065247856892112, 0.8212554300413248, 0.8093711115606173, 0.8132286296899567, 0.8068278294476647, 0.7880356472265422, 0.8122736943225707, 0.8096927453623208, 0.7927707160045975, 0.8042652979276222, 0.7973761392778795, 0.7935311492681842, 0.8024719864690405, 0.801228475955135, 0.7934133528248501, 0.8102949898624889, 0.810523554182562, 0.8080604675460027, 0.8172902459937129, 0.7954255707733731, 0.8046835948220361, 0.8074542869386491, 0.8103798873278283, 0.7962127693894767, 0.7991600549510197, 0.7940223985576852, 0.7967288772537253, 0.7874216363359515, 0.7974161118161777, 0.7899063757572103, 0.7918359681777597, 0.8070597142813384, 0.8032471344692994, 0.8045117401766859, 0.7951368475793036, 0.8107602820400981, 0.8102632992707791, 0.7981718265410037, 0.807292448575648, 0.8006919869006223, 0.8011281259393425, 0.8124051494379386, 0.8107087904057971, 0.7901367638494361, 0.801963951167172, 0.793687920659219, 0.7898041670528851, 0.7990470681575687, 0.8013483466332292, 0.8099300158257398, 0.7976488866846818, 0.7871617773560984, 0.8036983805518638, 0.7899079913463581, 0.8017609841910285, 0.787739810854211, 0.8051791037626059, 0.7966300163491629, 0.80607277212352, 0.8009239714551496, 0.7903444845004115, 0.7902092237036146, 0.796061572222503, 0.784780800438598, 0.800802181659632, 0.7913936754678017, 0.8001685686841015, 0.7958150654703328, 0.7880130964277329, 0.8067979949016034, 0.7889580933913631, 0.7930952845752444, 0.7963451401695198, 0.7927928281040073, 0.8025787051826292, 0.7951121649689058, 0.7998304531209048, 0.7845776592046471, 0.793796547941045, 0.7965019987490505, 0.7862128197488417, 0.7920528885903131, 0.7956085986297146, 0.7865586111535632, 0.7937900241845011, 0.7857689773639147, 0.7939252255862612, 0.797871269189371, 0.7976255475973877, 0.7991255725331791, 0.7991786443108411, 0.7891979983332635, 0.7819347091686081, 0.7948494456083725, 0.7960903209522643, 0.7976150404609637, 0.7907268658224317, 0.8044860566408572, 0.8078610648653327, 0.7873600143204303, 0.7965207747371328, 0.7900149940075238, 0.7978710479537161, 0.7878266196075048, 0.7950453994697121, 0.791843523814328, 0.7998796033374426, 0.7902408791781735, 0.8105090234099339, 0.7979781825795054, 0.7894903571012251, 0.7910456734358507, 0.7924689183318979, 0.788453798549907, 0.7956547503759276, 0.7979421284774777, 0.7997480372510642, 0.7966952775394297, 0.7733128480882564, 0.7891776673450702, 0.7905502045563921, 0.7931456464391106, 0.7870829311589487, 0.7887826312511501, 0.778295416592675, 0.7881124311039205, 0.7978491721435287, 0.7879525966259547, 0.800436472281374, 0.770638636774336, 0.7970187690963735, 0.7847866346414274, 0.7838878502903133, 0.8010690347608114, 0.8037015335364406, 0.7807098376879934, 0.7828571996692745, 0.7976466899820382, 0.7760886667416393, 0.7899468937929489, 0.7903758422586843, 0.7711737287736702, 0.8008520528110588, 0.767026761691404, 0.796910044156039, 0.7729330391105426, 0.793486536259491, 0.7828669697665831, 0.7672008791335346, 0.7933611031536696, 0.7805188062381334, 0.7830433592403866, 0.7983376702713734, 0.7850901181460853, 0.7727322810367647, 0.7912943511915579, 0.7746807284265692, 0.7790190221401402, 0.7847445923617596, 0.7741175859717435, 0.7806401898978115, 0.7911638556383963, 0.7767798588199402, 0.7802261135035112, 0.7680993827858381, 0.774499339251826, 0.7827088816972534, 0.7954994291104117, 0.7823683759039558, 0.7769820852381207, 0.7755007001091425, 0.7930985828478471, 0.7817903336083453, 0.784309152235478, 0.7695577696030605, 0.7795084695013991, 0.7729889079760006, 0.7784515123226056, 0.7599143610515038, 0.7830576360463578, 0.7620967893392749, 0.7708961920191023, 0.7713946208472015, 0.7844361577638927, 0.7774575137036029, 0.7596333461600987, 0.7803501733221674, 0.7727543744898118, 0.7764182344436188, 0.7660119699546163, 0.7742317772756271, 0.7831067903901867, 0.7608943832627864, 0.7815173228030738, 0.7798729219708984, 0.7717541062449146, 0.7799132425458408, 0.7724435937955755, 0.7791662520986776, 0.7583747917943207, 0.7784990993647122, 0.7746145378185962, 0.7655440421756178, 0.7690857206458939, 0.777310487655313, 0.7763084483920063, 0.7745815510360416, 0.7736217323757114, 0.7618795566418989, 0.7845679870044084, 0.7620643695705182, 0.7622775062349536, 0.781999942881064, 0.7636349213536622, 0.7745853099201033, 0.7646164655126043, 0.7596616020856335, 0.7740058404279806, 0.7801007091261046, 0.7784412050400992, 0.7654134264305147, 0.7629849182436548, 0.7725903721359589, 0.7860273194201083, 0.7654955956772032, 0.7678005006525251, 0.7598055426650885, 0.7741087347876121, 0.7662860152802151, 0.7596497096193292, 0.7696329579796345, 0.766355122417054, 0.771872778654056, 0.7546486944358205, 0.7761158824076616, 0.7677618385310732, 0.7643500385188136, 0.7675638543619382, 0.7667894637409663, 0.7660601449333124, 0.7640477967453935, 0.7686641972287849, 0.7664893928469872, 0.7786807126199426, 0.7773432268557654, 0.7711446983672754, 0.7709058214326383, 0.7677884503384391, 0.7646068231294583, 0.7694566091745566, 0.7640586512588009, 0.76799515059447, 0.7540857243151887, 0.7589304092498377, 0.7655412211193876, 0.7712794617051452, 0.7818434214255008, 0.7661630292229289, 0.7735174653589059, 0.7702478312712574, 0.7723952405473566, 0.7760528492081618, 0.768995334721268, 0.7633801930722953, 0.7670325366595182, 0.7560183526290166, 0.7610500449346905, 0.7759132025165568, 0.7650064391735711, 0.7628334518072326, 0.7698412454279555, 0.7670986765223407, 0.774355811780773, 0.7611479375106198, 0.7727498567684106, 0.7649653685627977, 0.7703581031068834, 0.7687554306550423, 0.771240950768846, 0.7689884575637549, 0.767081839405756, 0.7536443171632363, 0.7668155986274467, 0.7621783641307457, 0.7544671481758374, 0.7673054383125333, 0.7618476664927252, 0.7849921692768325, 0.7749443413099757, 0.7648190362428464, 0.7649933892902241, 0.7589762187798941, 0.7696282318614928, 0.7712325675477244, 0.766019083635587, 0.7557416830020968, 0.7707346248628065, 0.7466270909860252]",su2,9807.24736905098,VQC,250,2
