size,model,runtime
55.6,QSVC,18.367398500442505
111.2,QSVC,67.81121015548706
166.8,QSVC,158.46748638153076
222.4,QSVC,295.56463527679443
278.0,QSVC,472.2777020931244
333.59999999999997,QSVC,687.1487760543823
389.20000000000005,QSVC,916.5832931995392
444.8,QSVC,1215.5978672504425
500.40000000000003,QSVC,1573.276822566986
556.0,QSVC,2005.2534437179565
