size,model,runtime
800.0,Pegasos QSVC,16.376435041427612
1600.0,Pegasos QSVC,37.11700773239136
2400.0000000000005,Pegasos QSVC,36.220999240875244
3200.0,Pegasos QSVC,13.53679895401001
4000.0,Pegasos QSVC,20.706446170806885
4800.0,Pegasos QSVC,27.8388090133667
5600.000000000001,Pegasos QSVC,37.079736948013306
6400.0,Pegasos QSVC,47.899186849594116
7200.0,Pegasos QSVC,17.85876202583313
8000.0,Pegasos QSVC,19.380088090896606
