num_features,model,runtime
1.0,SVC_linear,2.5004806518554688
2.0,SVC_linear,2.2503597736358643
3.0,SVC_linear,2.073423147201538
4.0,SVC_linear,2.0889086723327637
5.0,SVC_linear,2.279266595840454
6.0,SVC_linear,2.051421642303467
7.0,SVC_linear,1.9886958599090576
1.0,SVC_rbf,4.481023550033569
2.0,SVC_rbf,4.5481858253479
3.0,SVC_rbf,3.921226978302002
4.0,SVC_rbf,3.288783073425293
5.0,SVC_rbf,3.3055272102355957
6.0,SVC_rbf,3.5476059913635254
7.0,SVC_rbf,3.504626512527466
