size,model,runtime
61.400000000000006,vqc_su2_spsa,689.5960018634796
140.34285714285716,vqc_su2_spsa,1604.9228167533875
219.28571428571433,vqc_su2_spsa,2334.3367223739624
298.22857142857146,vqc_su2_spsa,3232.5899465084076
377.1714285714286,vqc_su2_spsa,3822.0084359645844
456.11428571428576,vqc_su2_spsa,4299.4804446697235
535.0571428571429,vqc_su2_spsa,5211.2302033901215
614.0,vqc_su2_spsa,5825.3464369773865
