f1_test,f1_train,prec_train,prec_test,recall_train,recall_test,model,elapsed
0.8176100628930817,0.8213740458015267,0.9243986254295533,0.8904109589041096,0.739010989010989,0.7558139534883721,Naive Bayes,0.006720066070556641
