f1_test,f1_train,prec_train,prec_test,recall_train,recall_test,model,elapsed,tau,C,feature_map_type,optimizer,objective_vals,Ansatz,Training time,Model,Max Iter,reps,data
0.9682539682539684,0.9868667917448404,0.974074074074074,0.9384615384615383,1.0,1.0,QSVC,41142.29869818688,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,room
0.9408740359897172,0.9656441717791412,0.9357907253269916,0.8883495145631068,0.9974651457541192,1.0,Naive Bayes,0.0058486461639404,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,room
0.9708222811671088,0.99873417721519,0.9974715549936788,0.9432989690721648,1.0,1.0,Random Forest,0.1127057075500488,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,room
0.9656992084432716,0.9868667917448404,0.974074074074074,0.9336734693877552,1.0,1.0,SVC,0.0274665355682373,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,room
0.9812332439678284,0.9962073324905184,0.9936948297604036,0.963157894736842,0.9987325728770596,1.0,Decision Tree,0.0079987049102783,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,room
0.9656992084432716,0.9862327909887358,0.9740420271940669,0.9336734693877552,0.9987325728770596,1.0,Logistic Regression,0.0156009197235107,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,room
0.962162162162162,0.9766266582438408,0.9735516372795968,0.9518716577540108,0.9797211660329532,0.9726775956284152,Pegasos QSVC,70.39848017692566,300.0,750.0,0,0,0,0,0.0,0,0.0,0.0,room
0.8265306122448981,0.866031746031746,0.8676844783715013,0.7751196172248804,0.8643852978453739,0.8852459016393442,VQC,4354.364534139633,0.0,0.0,Pauli,cobyla,"[1.0241258144675252, 1.1120859174185838, 1.0585593156448805, 1.0108704264772765, 1.0191198273570234, 0.9940311738472345, 1.0261859752342735, 1.004795833740718, 1.0215867310437767, 0.9893604458034289, 0.9769949238947737, 0.9083839236754078, 0.9360267945442264, 0.926710593233304, 1.0039149054885776, 0.9539792162698909, 0.8878733804916595, 0.9506660566938623, 0.9802239749922528, 0.9184362252824061, 0.8886914244873674, 0.9446788624969898, 0.8878733804916592, 0.8878733804916592, 0.8878733804916592, 0.8878733804916592, 0.8878733804916592, 0.8878733804916595, 0.887873380491659, 0.8878733804916586, 0.8878733804916586, 0.8738150980088342, 0.8712726687109836, 0.8731662338347768, 0.8917754017889071, 0.8931585202160394, 0.8512243134883196, 0.9005386235310583, 0.8748316617897862, 0.8429423034527836, 0.8461471908228687, 0.876823314990471, 0.8547150472540584, 0.8728153741520855, 0.8431429783804535, 0.8787782403168904, 0.865822195905434, 0.8832038018630078, 0.8854931778190311, 0.8810680836778494, 0.843800491981289, 0.8597678783535059, 0.8514080762697075, 0.884122031819023, 0.8429423034527828, 0.8253712507407535, 0.8253712507407533, 0.8286402008964483, 0.8253712507407533, 0.825888297952079, 0.8253712507407535, 0.8261361216794201, 0.8253712507407539, 0.8523628277232547, 0.8385933851878594, 0.84201305661287, 0.8363310708103747, 0.8254471090648307, 0.8326685303102671, 0.8374683192753822, 0.8409831664454396, 0.8302593836186981, 0.8439892124374612, 0.8167623571018013, 0.8066787241565466, 0.8148833843569864, 0.7843396086098869, 0.7759139943374482, 0.7632474577887904, 0.7644539910462532, 0.7740365452776864, 0.7776063320624853, 0.7658180000200093, 0.7674370313729553, 0.7702050246922467, 0.7716182171943873, 0.7693492900215111, 0.7670350264281014, 0.7611864044556859, 0.7606326410224692, 0.7885997931034698, 0.7602080551147004, 0.7571088693398735, 0.7570952004029685, 0.7841180726526458, 0.7695791381244562, 0.7606423603944261, 0.757095200402969, 0.7574432185334837, 0.7570952004029685, 0.7863249925060467, 0.7570952004029685, 0.7740671444241345, 0.7589508799002472, 0.7599888297656503, 0.760025903682868, 0.7757816452806662, 0.7543962882159824, 0.7738302778041984, 0.7510168832831475, 0.7525678373681342, 0.7632965368556816, 0.7639024051895908, 0.7578885571899946, 0.7711936537341072, 0.7548616265367347, 0.7520366565972995, 0.7520759377734658, 0.7526914032689275, 0.7532075705115908, 0.7486624196734254, 0.7508236391699664, 0.7517286090290709, 0.7512661316393812, 0.7475971175229614, 0.7454919190533672, 0.7455386416283212, 0.7454146232457197, 0.7487602711115897, 0.7420470017686652, 0.744867684415433, 0.74442515267778, 0.7433627217685037, 0.7434676477986506, 0.7418120943232696, 0.739770741828726, 0.7441007809496325, 0.741181126301318, 0.7405988779641062, 0.7484770270384417, 0.739466656120877, 0.7380111202394231, 0.7376486362925397, 0.73953877022874, 0.737552671097344, 0.7409956737071007, 0.7378306153270296, 0.7477591463678852, 0.7398859516039689, 0.7361739188475341, 0.7361543513337669, 0.7405521495806261, 0.7380996383878008, 0.7404449145989045, 0.7370746266214017, 0.7365176849124351, 0.7359831489900298, 0.7361698869554697, 0.7352741049741298, 0.7427699198936575, 0.7389152469743115, 0.7372885551431152, 0.7351960970476807, 0.7401133314883619, 0.7363042773870077, 0.7374106511254255, 0.7368726888650797, 0.74093258379714, 0.7379305929305903, 0.7373682818065779, 0.7353879730971332, 0.734422531159652, 0.7343838740815412, 0.7357151208600101, 0.7376622600360248, 0.7384804678478409, 0.7323464212021313, 0.7346242331449339, 0.733228086834649, 0.7331378402087891, 0.7334470537025323, 0.7323249354948538, 0.7341054380818735, 0.732023783834679, 0.7326993961035367, 0.7322391617776157, 0.7336006547148078, 0.7318594264272886, 0.7320388809399404, 0.7325669330881273, 0.7306429874642536, 0.7312538985080714, 0.7304046314974951, 0.7296391249895259, 0.7305754589550454, 0.7304272414424494, 0.7305756678047044, 0.7295691482217878, 0.7297430971130994, 0.7302179383167192, 0.7308431802097325, 0.7298815821910951, 0.730331251378657, 0.7314134363919649, 0.7273563011517518, 0.7271977320114019, 0.7272997798164348, 0.7266949796284525, 0.7267600718213147, 0.7278945719625006, 0.7276122988657611, 0.7265889824220039, 0.7266727214041282, 0.7272243107921658, 0.7265317480293889, 0.7275310715214386, 0.72679712435249, 0.727322630537967, 0.7265092007203825, 0.7270502620046252, 0.7268029420315992, 0.7273473837080366, 0.7274193095861645, 0.7274989688700148, 0.7264478571519888, 0.7263849289365574, 0.7260575446869523, 0.7255779886390239, 0.725067747467529, 0.7247315052471738, 0.7251730114031638, 0.7240163840036902, 0.7236075371125513, 0.7247673019829829, 0.7231277820960059, 0.7248578033132679, 0.7229044079968822, 0.7223102790701421, 0.7225930468671106, 0.7238012997487052, 0.7225521334604218, 0.7233866364456478, 0.7221927361591328, 0.7218210623235275, 0.7217175075573236, 0.7233489236272683, 0.7223358518792914, 0.7228019157993152, 0.7222173411134067, 0.7217320316802406]",su2,4354.364534139633,VQC,250.0,2.0,room
