f1_test,f1_train,prec_train,prec_test,recall_train,recall_test,elapsed,model,tau,C,feature_map_type,optimizer,objective_vals,Ansatz,Training time,Model,Max Iter,reps,data
0.2785714285714285,0.7852760736196319,0.909952606635071,0.1780821917808219,0.6906474820143885,0.639344262295082,146.0395369529724,Pegasos QSVC,300.0,750.0,0,0,0,0,0.0,0,0.0,0.0,predictive maintenance
0.3002832861189801,0.940754039497307,0.9390681003584228,0.1815068493150685,0.9424460431654677,0.8688524590163934,0.005084753036499,Decision Tree,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,predictive maintenance
0.059194565744784,0.6666666666666666,0.5,0.0305,1.0,1.0,0.0034291744232177,Logistic Regression,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,predictive maintenance
0.1894736842105263,0.8180180180180181,0.8194945848375451,0.108695652173913,0.8165467625899281,0.7377049180327869,0.00313401222229,Naive Bayes,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,predictive maintenance
0.3152173913043478,0.9518716577540108,0.9434628975265018,0.1889250814332247,0.960431654676259,0.9508196721311476,0.1104042530059814,Random Forest,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,predictive maintenance
0.3282674772036474,0.9142857142857144,0.9078014184397164,0.2014925373134328,0.920863309352518,0.8852459016393442,0.0179584026336669,SVC,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,predictive maintenance
0.288,0.9581056466302368,0.970479704797048,0.1719745222929936,0.946043165467626,0.8852459016393442,1816.435473203659,QSVC,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,predictive maintenance
0.1188630490956072,0.7269565217391305,0.7037037037037037,0.064516129032258,0.7517985611510791,0.7540983606557377,4476.214996576309,VQC,0.0,0.0,Pauli,spsa,"[1.0079834766348117, 1.0025693728835436, 1.007422694161198, 1.0038113003662816, 1.006796772899333, 1.0154000268307588, 1.013054534774567, 1.0049508731429975, 1.0185804373967826, 1.0075327805976293, 0.9985477464093957, 1.0134008189365031, 1.0225351113609513, 1.0111920949674875, 1.0235944996133493, 1.0000806027831917, 1.0155966020176326, 1.0040487056638325, 1.013513131156662, 1.0173623692725366, 1.002447134117962, 1.0234006568672118, 1.0175943356171375, 1.002283734785009, 1.0242747690513994, 0.9970367605675331, 0.9972113002370283, 1.007728930616355, 1.0281039555983569, 0.9980317833818981, 1.0169596778900414, 0.9863453888624383, 1.0099045227630488, 1.0159387186336768, 1.0100898262216675, 1.0126398138704262, 1.01543622679748, 1.0090604960666865, 1.0270742908071147, 1.004358259138748, 1.0043029926620215, 0.9977458578134358, 1.0166409628694053, 1.0225388606072718, 1.0238804113667355, 0.9998441361870782, 1.011194459935342, 1.0070299769344475, 1.0074542463867961, 1.018208158088358, 1.0108239809204491, 1.0199034604811843, 1.0272706164207224, 1.0012288657819282, 0.9948614433766679, 0.9862484263735156, 0.9885984950364322, 1.0099430249554828, 0.9983963944300654, 1.0328935707523828, 1.0369801478260137, 1.039807987459298, 1.0153786563032599, 1.0478957879141186, 1.0093274199460625, 1.0001749638054376, 1.0182672280075857, 0.986142226785108, 0.9871822225037754, 1.008146230329339, 0.9904077290728268, 0.9815478903562641, 0.9727087414568989, 0.9973729239698557, 0.9703911678732758, 0.9821059543746596, 0.9922788286875853, 0.9716965192923017, 0.9896888976946936, 0.9982473470935038, 1.0018199679516921, 0.9830362498552502, 0.9935104737950085, 0.9857613381257124, 0.9795269696096295, 1.009078867355876, 0.9909519692926602, 1.0063381990867037, 0.9816441946582647, 1.0057657742307253, 1.0026514513793647, 0.9971843768299882, 0.9941511196399437, 0.9950076327916294, 1.0086743205268849, 0.9781147004560022, 0.9902266314481478, 0.9795993562901059, 0.9943705731571753, 0.9751972547211323, 0.9858707568809312, 0.9873737729389741, 0.9890531829835479, 0.9792603442473182, 0.9926375279854782, 0.9737360149322289, 1.0131689548285825, 0.9760201752547647, 1.0048919819768802, 1.0218990905775942, 1.0100036781163675, 0.9933455428263384, 1.0017227076447934, 0.9903653183768053, 1.004867255418901, 0.9734388389679021, 0.9982198622829777, 0.9734400973142133, 0.9811074942753989, 1.0018994790380102, 0.998062799901424, 0.9778242909372928, 0.9781607729379823, 0.9965316065681077, 0.9834557030304808, 0.9804247655178115, 0.990140465627127, 0.9790816142612813, 0.974366031616261, 0.9972482797884722, 0.9781629856624122, 0.9909527944257183, 0.9915735127277063, 0.9680857475589356, 0.983976489416487, 0.9742353751757771, 0.9696027846772229, 0.9744100712771806, 0.9702218571662389, 0.9736252887543364, 0.9738256979107317, 0.9780861209654322, 0.9782986715932077, 0.9814739602298076, 0.9979077141699421, 0.9632102653058369, 0.9654488123228315, 0.9834882429381648, 0.9677646583509915, 0.9646067442859813, 0.9902598153386496, 0.9589581232883312, 0.9676658681995148, 0.9778685496396184, 0.9852376296797782, 0.972027622482695, 0.9671766325554074, 0.986167610384737, 0.9612918056617503, 0.983925697351642, 0.9625522890616288, 0.9891188394561891, 0.9789472150715293, 0.9746031842649103, 0.979954203726357, 0.9630306784299908, 0.9703278481694079, 0.982793329763028, 0.9790100402207917, 0.9575338002771702, 0.9651478782234707, 0.967877698136769, 0.9752461485209458, 0.9559587302995207, 0.9573307105390021, 0.9620611278513106, 0.9659344643225023, 0.9588857400803906, 0.9541800049528645, 0.9699782448781141, 0.9598522461852992, 0.9569486402124966, 0.9730607409605588, 0.9475140000299485, 0.9638946224184124, 0.96571296126577, 0.9834683428547978, 0.9387691834471412, 1.0013151529910553, 0.9556693664910466, 0.9804604212954555, 0.9623882491416539, 0.9790679787890292, 0.9725851705043548, 0.9679165826473268, 0.970957303799259, 0.9812458689033909, 0.9591865294433156, 0.9578983344670129, 0.9701845177219255, 0.9769144962327784, 0.9525965280715588, 0.9712131642755498, 0.9488726453205116, 0.9580406100409293, 0.9601568515869405, 0.9508969732561894, 0.9615798107248034, 0.9577193692929306, 0.9642370398301711, 0.9671091503332274, 0.9538675921184522, 0.9523809627123413, 0.9676206138022766, 0.955330488568838, 0.9634437818060363, 0.962350380786105, 0.9464453069348117, 0.9479608547923167, 0.955675493813394, 0.9532954788660153, 0.9566388166705942, 0.9475882727677912, 0.9585447621691362, 0.9532518051106965, 0.9513414550695147, 0.960788517925155, 0.9603996688679353, 0.9504042289787038, 0.9496889617375756, 0.9585153652970367, 0.9538544124951978, 0.9647964841655092, 0.9586934649648116, 0.9562779366143023, 0.9527580316507623, 0.9589635021031816, 0.9509011962267457, 0.9687133208782477, 0.9652732925952452, 0.9554943221094895, 0.9494983811529103, 0.9564691659903553, 0.9555941749973569, 0.9499592353349133, 0.9454615362921682, 0.9414616374482355, 0.9683976531555942, 0.9548063158131309, 0.9494211776193631, 0.9444024056843469, 0.9546743974422284, 0.9522997812954119, 0.949291949670609, 0.9493684099556825, 0.9578813508098563, 0.9539803550988036, 0.9514474837441114, 0.9568168178442452, 0.9529304901721177, 0.9580773319610622, 0.949016383238485, 0.9495442609552499, 0.9521000344004116, 0.9466416962757249, 0.9582838009233894, 0.9437227380977525, 0.9577348447380345, 0.9435552479736338, 0.9514052165470801, 0.9561399953029289, 0.9480698340430977, 0.9540742734307207, 0.9402037985819888, 0.9516266014149948, 0.9426669034349717, 0.9313781920455625, 0.9676933017248044, 0.9509954118347896, 0.9439020854102381, 0.9587775941794344, 0.9388867729536696, 0.9437659900520974, 0.9520826524929455, 0.9415010189222152, 0.9412463184677741, 0.9430498298222542, 0.9504487872155241, 0.9481428401399367, 0.944315085075661, 0.9500148277912622, 0.947134108774191, 0.9473557590354168, 0.9414258000102558, 0.9519456824403205, 0.9405800947313813, 0.9451397070653657, 0.9451696644620033, 0.9483827241402698, 0.950557204117919, 0.9513217662528782, 0.9437251508395074, 0.9348487718507521, 0.9478206983699765, 0.9332092439787929, 0.9510327817215274, 0.9407571992478494, 0.9430479457056617, 0.9394367999671618, 0.9446041607963475, 0.9293961060580566, 0.951734815704507, 0.9307709532359636, 0.9423773999707861, 0.9370915283802265, 0.9295143513868267, 0.9331761500652647, 0.9322299917602872, 0.938334026520019, 0.9374424691057655, 0.9459466013304669, 0.9323242020555863, 0.9261606776612897, 0.9444756518638627, 0.938896558187401, 0.9347688455987996, 0.9411015853239953, 0.9316606925997559, 0.9332311758518855, 0.9346230270474924, 0.9331432561971911, 0.9439841818201177, 0.9399359971189046, 0.9344092657051861, 0.9347766725749951, 0.9340072363346928, 0.9358820841345152, 0.9453460527519617, 0.9339684550355162, 0.9279371106182829, 0.9276822390017478, 0.9389265276680698, 0.9297295918210065, 0.9331121503188918, 0.9299569739379816, 0.9298431568521641, 0.9363974068733889, 0.9415261044814062, 0.9322235313143558, 0.9344374523104684, 0.9391172760882944, 0.9287742208436044, 0.933938007000721, 0.9402017094979398, 0.9372822165734336, 0.9324556411882386, 0.9326524948007523, 0.9341343548193765, 0.9247356220773543, 0.9412607084119105, 0.940285532640382, 0.933161157606716, 0.9406946097577138, 0.9348419296972512, 0.9310414237550423, 0.9323310901823942, 0.9351733150344655, 0.9279257443445765, 0.934371627774902, 0.9271068455063055, 0.9301036405780085, 0.9302418452402808, 0.926113101057851, 0.9261412142208794, 0.9252603992449182, 0.9401621495688068, 0.9328893260138232, 0.922462004549793, 0.9253785424044408, 0.9349105514684591, 0.9249061795785929, 0.9318057619928146, 0.9282586897535285, 0.9297302365028686, 0.9257593912879978, 0.9309489358991443, 0.92721874838944, 0.9453094698837035, 0.9315946225292537, 0.9280031251472688, 0.9234818021100551, 0.9329512322740908, 0.9283717102126819, 0.9315324635234948, 0.9301378145410302, 0.9236040015152821, 0.9315557715103476, 0.9290221013433818, 0.9315368242190099, 0.929786074266862, 0.9287317108220068, 0.9358940069399612, 0.9320691940789406, 0.9223771589044593, 0.9265549131093936, 0.926402142862203, 0.9235152739353493, 0.9274674468529369, 0.9226724453002141, 0.9195608971074581, 0.9297627710126621, 0.9186794045553446, 0.9218698129532764, 0.9224788925851829, 0.9224428529697424, 0.9400374526180999, 0.9262231133929397, 0.9332280635637401, 0.9267308622397527, 0.9345227794647795, 0.9262286916183917, 0.9319535760994168, 0.9270418953008197, 0.9273321552907762, 0.9237639623486135, 0.9348140189655167, 0.9188089280776689, 0.9213801500113341, 0.9227096278502857, 0.9264542103927399, 0.9271404361599888, 0.917644564969405, 0.9325959736064157, 0.9191454039465335, 0.9222699907051164, 0.9259421181682119, 0.9167018415253262, 0.9426289291430244, 0.9132144583957547, 0.9332781909224924, 0.9132426292168113, 0.9312526315969039, 0.9178838723796836, 0.932668971748842, 0.9110282055024789, 0.9336377686289581, 0.9248696489199223, 0.922962418029404, 0.9252424049215472, 0.9185487009105096, 0.9169364267237853, 0.9213060855577275, 0.9130945636462499, 0.9169086972983338, 0.9241342897062622, 0.9133553203946569, 0.9298975564959262, 0.9129889026241513, 0.9230084794655752, 0.9315036951887509, 0.9199851190399038, 0.9228527697646379, 0.9090616131518897, 0.9283329987894178, 0.9143500764140753, 0.915927203864221, 0.9280446915460634, 0.9144691605790952, 0.9102730233242763, 0.9286338548412346, 0.9120258886127166, 0.9157622177544972, 0.9068317262894996, 0.9211766056911685, 0.9200511416052721, 0.9150490559235666, 0.9146721370092845, 0.9144664541566768, 0.923357807678122, 0.9084599020944478, 0.9071788002886297, 0.9157078011434481, 0.9297573896801075, 0.9127354201452519, 0.9091634147449194, 0.9178152929422382, 0.9119533532762014, 0.918114833523455, 0.9192382459022881, 0.9184926896900936, 0.9111596411278123, 0.9191717285865627, 0.920799165758372, 0.9061676634997281, 0.9111650885032889, 0.91407522893433, 0.9070586392620618, 0.9150710303472418, 0.9158065342067961, 0.911928784646225, 0.9272775245646376, 0.9031685004003709, 0.9139338730306183, 0.9144896052431083, 0.9152176244529209, 0.9155830442260727, 0.9083361823178383, 0.9143279989435519, 0.9025630353598617, 0.9138819085434953, 0.9080496261441346, 0.9121213958874357, 0.9153300090993618, 0.9111736141785076, 0.9027337671850219, 0.9105685460760349, 0.919685086492317, 0.9115751973606785, 0.911906003920064, 0.9116993184615851, 0.9050870642673188, 0.9127219315338518, 0.9081997628787695, 0.909456952117723, 0.904617864054453, 0.9183204846765393, 0.8955116895448128, 0.9140969851187395, 0.905493180774685, 0.9025872164844118, 0.9044134051141974, 0.9167979685397537, 0.9153853045304262, 0.9087262114380774, 0.9012780275396033, 0.9070014763984822, 0.9058550439310421, 0.9041754915587628, 0.9004523982275042, 0.9077603989746864, 0.9006531350120125, 0.9137873961298282, 0.9069330118900142, 0.911510831289034, 0.9045579875273045, 0.9090773225484348, 0.9032487367475361, 0.9090388054758688, 0.9033193080735078, 0.9034827288104842, 0.8923300790266206]",su2,4476.214996576309,VQC,250.0,3.0,predictive maintenance
