size,model,runtime,data
49.1,vqc_su2_cobyla,98.73034906387328,diabetes
112.22857142857144,vqc_su2_cobyla,224.9665915966034,diabetes
175.3571428571429,vqc_su2_cobyla,354.2308406829834,diabetes
238.48571428571432,vqc_su2_cobyla,475.8422152996063,diabetes
301.61428571428576,vqc_su2_cobyla,598.9218521118164,diabetes
364.74285714285713,vqc_su2_cobyla,753.2307465076447,diabetes
427.8714285714286,vqc_su2_cobyla,899.7351059913635,diabetes
491.0,vqc_su2_cobyla,1026.2955794334412,diabetes
