size,model,runtime
72.0,QSVC,26.865054845809937
144.0,QSVC,109.04717302322388
216.00000000000003,QSVC,247.74747800827026
288.0,QSVC,437.7130422592163
360.0,QSVC,724.8659100532532
432.0,QSVC,2564.0599360466003
504.00000000000006,QSVC,2461.2612438201904
576.0,QSVC,3322.274749279022
648.0,QSVC,6597.181219816208
720.0,QSVC,5338.098402738571
