size,model,runtime
72.0,vqc_su2_cobyla,204.03936052322388
164.57142857142858,vqc_su2_cobyla,486.6940438747406
257.14285714285717,vqc_su2_cobyla,725.5822093486786
349.7142857142858,vqc_su2_cobyla,954.7077131271362
442.28571428571433,vqc_su2_cobyla,1232.6548874378204
534.8571428571429,vqc_su2_cobyla,1453.7398118972778
627.4285714285716,vqc_su2_cobyla,1697.3065013885498
720.0,vqc_su2_cobyla,2016.719854593277
