f1_test,f1_train,prec_train,prec_test,recall_train,recall_test,elapsed,model,tau,C
0.2965299684542586,0.5631349782293179,0.6445182724252492,0.2117117117117117,0.5,0.4947368421052631,89.552663564682,Pegasos QSVC,100,500
