size,model,runtime
49.1,Pegasos QSVC,165.8819489479065
98.2,Pegasos QSVC,2250.572998046875
147.3,Pegasos QSVC,1780.348062992096
196.4,Pegasos QSVC,501.28565287590027
245.5,Pegasos QSVC,549.8561389446259
294.59999999999997,Pegasos QSVC,556.8716659545898
343.70000000000005,Pegasos QSVC,577.2632808685303
392.8,Pegasos QSVC,607.0949239730835
441.90000000000003,Pegasos QSVC,591.8003509044647
491.0,Pegasos QSVC,603.5838570594788
