f1_test,f1_train,prec_train,prec_test,recall_train,recall_test,model,elapsed
0.9812332439678284,0.9962073324905183,0.9936948297604036,0.9631578947368421,0.9987325728770595,1.0,Decision Tree,0.005586862564086914
