f1_test,f1_train,prec_train,prec_test,recall_train,recall_test,model,elapsed
0.9408740359897173,0.9656441717791412,0.9357907253269917,0.8883495145631068,0.9974651457541192,1.0,Naive Bayes,0.0051496028900146484
