num_features,model,runtime
2.0,Pegasos QSVC,35.57986092567444
3.0,Pegasos QSVC,73.31951904296875
4.0,Pegasos QSVC,113.82652282714844
5.0,Pegasos QSVC,174.40997910499573
6.0,Pegasos QSVC,3217.8963248729706
7.0,Pegasos QSVC,357.84361600875854
