f1_test,f1_train,prec_train,prec_test,recall_train,recall_test,model,elapsed
0.43438914027149317,0.9501383259345042,0.944124792226058,0.3,0.9562289562289562,0.7868852459016393,Decision Tree,0.0337982177734375
